"","SHOW","SEASON","show_season","Lead","LeadFullName","LeadHometown","LeadHomeState","LeadRace","AgeLead","CONTESTANTID","FullName","AgeCon","Occupation","Hometown","HomeState","EliminationWeek","seasontotalweeks","firstimpressionrose","firstweekdates","Winner","BLACK"
"407","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_RACHEL_T","Rachel Truehart",27,"Fashion sales representative","Southampton, Massachusetts","Massachusetts","7",10,"No","D12",0,0
"408","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_SHAWN_R","Shawn Reynolds",28,"Financial advisor","Cincinnati, Ohio","Ohio","2",10,"No","D12",0,0
"409","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_AMANDA_M","Amanda Meyer",26,"Fit Model","Bakersfield, California","California","4",10,"No","D13",0,0
"410","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_ASHLEE_F","AshLee Frazier",32,"Personal Organizer","Houston, Texas","Texas","9",10,"Yes","No Date",0,0
"411","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_ASHLEY_H","Ashley Harper",25,"Fashion Model","Garner, North Carolina","NorthCarolina","1",10,"No","No Date",0,1
"412","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_DIANA_W","Diana Weeks Willardson",31,"Salon Owner","Sandy, Utah","Utah","2",10,"Yes","D13",0,0
"413","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_JACKIE_[","Jackie Parr",25,"Cosmetics Consultant","Ormond Beach, Florida","Florida","5",10,"Yes","No Date",0,0
"414","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_KACIE_B","Kacie Boguskie",25,"Administrative Assistant","Clarksville, Tennessee","Tennessee","3",10,"No","D13",0,0
"415","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_ASHLEY_P","Ashley Palenkas",28,"Hair Stylist","Macomb, Michigan","Michigan","1",10,"No","No Date",0,0
"416","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_KELLY_D","Katie Levans",27,"Yoga Instructor","Woodstock, Illinois","Illinois","2",10,"No","No Date",0,0
"417","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_KERIANN_M","Kelly Dutton",28,"Cruise Ship Entertainer","Chattanooga, Tennessee","Tennessee","1",10,"No","No Date",0,0
"418","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_KRISTY_K","Keriann Miranda",29,"Entrepreneur","Agoura Hills, California","California","1",10,"No","D13",0,0
"419","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_LACEY_L","Kristy Kaminski",25,"Model","Darien, Wisconsin","Wisconsin","3",10,"No","No Date",0,0
"420","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_LATIE_L","Lacey Latka",24,"Graduate Student","Stevenson Ranch, California","California","1",10,"Yes","D13",0,0
"421","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_BROOKE_B","Brooke Burchette",25,"Community Organizer","Pittsburgh, Pennsylvania","Pennsylvania","2",10,"Yes","D13",0,1
"422","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_CATHERINE_G","Catherine Giudici",26,"Graphic Designer","Seattle, Washington","Washington","winner",10,"Yes","D13",1,0
"423","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_DANIELLA_M","Daniella McBride",24,"Commercial Casting Associate","Belmont, California","California","6",10,"No","D13",0,0
"424","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_DESIREE_H","Desiree Hartsock",26,"Bridal Stylist","Northglenn, Colorado","Colorado","8",10,"Yes","D1",0,0
"425","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_SARAH_H","Sarah Herron",26,"Advertising Executive","Evergreen, Colorado","Colorado","6",10,"Yes","D1",0,0
"426","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_SLEMA_A","Selma Alameri",29,"Real Estate Dealer","Borrego Springs, California","California","6",10,"Yes","D13",0,0
"427","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_TARYN_D","Taryn Renee Daniels",30,"Health Club Manager","Troutdale, Oregon","Oregon","3",10,"No","D13",0,0
"428","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_TIERRA_L","Tierra LiCausi",24,"Leasing Consultant","Las Vegas, Nevada","Nevada","7",10,"Yes","D13",0,0
"429","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_LINDSAY_Y","Lindsay Yenter",24,"Substitute Teacher","Fort Bragg, North Carolina","NorthCarolina","10",10,"No","No Date",0,0
"430","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_LAUREN_M","Lauren Marchetti",27,"Journalist","Cranston, Rhode Island","RhodeIsland","1",10,"No","No Date",0,0
"431","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_LESLEY_M","Lesley Murphy",24,"Political Consultant","Fort Smith, Arkansas","Arkansas","7",10,"No","D13",0,0
"432","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_LESLIE_H","Leslie Hughes",28,"Poker Dealer","Ruskin, Florida","Florida","4",10,"Yes","No Date",0,1
"433","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_PAIGE_V","Paige Vigil",25,"Jumbotron Operator","Minnetonka, Minnesota","Minnesota","1",10,"No","No Date",0,0
"434","Bachelor",17,"Bachelor-17","Sean","Sean Lowe","McKinney, Texas","Texas","White",29,"17_ROBYN_H","Robyn Howard",24,"Oil Field Account Manager","Topeka, Kansas","Kansas","5",10,"Yes","D13",0,1
"435","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_KELLY_T","Kelly Travis",27,"Dog Lover","Conyers, Georgia","Georgia","5",10,"No","D13",0,0
"436","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_KYLIE_L","Kylie Lewis",23,"Interior Designer","Rockford, Illinois","Illinois","1",10,"No","No Date",0,0
"437","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_LACY_F","Lacy Faddoul",25,"Nursing Home Owner","Antelope Acres, California","California","1",10,"No","No Date",0,0
"438","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_CHRISTINE_L","Christine Llano",23,"Police Support Specialist","Miami, Florida","Florida","1",10,"No","No Date",0,0
"439","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_CHRISTY_H","Christy Hansen",24,"Marketing Manager","Aurora, Illinois","Illinois","3",10,"No","D13",0,0
"440","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_CLARE_C","Clare Crawley",32,"Hairstylist","Sacramento, California","California","10",10,"No","D1",0,0
"441","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_DANIELLE_R","Danielle Ronco",25,"Psychiatric Nurse","Litchfield, Illinois","Illinois","5",10,"No","No Date",0,1
"442","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_KAT_H","Kat Hurd",29,"Medical Sales Representative/NBA Dancer","Iowa City, Iowa","Iowa","6",10,"No","D1",0,0
"443","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_VICTORIA_L","Victoria Lima",24,"Legal Assistant","Porto Alegre, Brazil","Brazil","2",10,"No","D13",0,0
"444","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_ALLI_R","Alli Restko",26,"Nanny","Orland Park, Illinois","Illinois","5",10,"No","D13",0,0
"445","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_AMY_J","Amy Jokinen",31,"Massage Therapist","Apopka, Florida","Florida","1",10,"No","No Date",0,0
"446","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_AMY_L","Amy Long",27,"Local News Reporter","Clermont, Florida","Florida","2",10,"No","No Date",0,0
"447","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_ANDI_D","Andi Dorfman",26,"Assistant District Attorney","Buckhead, Georgia","Georgia","9",10,"No","D13",0,0
"448","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_LAUREN_H","Lauren Higginson",25,"Mineral Coordinator","Edmond, Oklahoma","Oklahoma","1",10,"No","No Date",0,0
"449","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_LAUREN_S","Lauren Solomon",26,"Music Composer","Austin, Texas","Texas","4",10,"No","D13",0,0
"450","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_LUCY_A","Lucinda ""Lucy"" Aragon",25,"Free Spirit","Santa Barbara, California","California","3",10,"No","D13",0,0
"451","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_MAGGIE_G","Maggie Gantt",25,"Personal Banker","Wagener, South Carolina","SouthCarolina","1",10,"No","No Date",0,0
"452","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_NIKKI_F","Nikki Ferrell",26,"Pediatric Nurse","Kearney, Missouri","Missouri","winner",10,"No","D13",1,0
"453","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_RENEE_O","Renee Oteri",32,"Real Estate Agent","Martha's Vineyard, Massachusetts","Massachusetts","8",10,"No","D13",0,0
"454","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_SHARLEEN_J","Sharleen Joynt",29,"Opera Singer","Ottawa, Ontario","Ontario","7",10,"Yes","No Date",0,0
"455","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_ELISE_M","Elise Mosca",27,"First Grade Teacher","Forty Fort, Pennsylvania","Pennsylvania","4",10,"No","D13",0,0
"456","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_ALEXIS_M","Alexis Morgado",24,"Communications Director/NHL Ice Girl","Tampa, Florida","Florida","1",10,"No","No Date",0,0
"457","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_ASHLEY_P","Ashley Poe",25,"Grade School Teacher","Roanoke, Texas","Texas","1",10,"No","No Date",0,0
"458","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_CASSANDRA_F","Cassandra Ferguson",22,"Former NBA Dancer","Shelby Charter Township, Michigan","Michigan","6",10,"No","D13",0,0
"459","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_CHANTEL_F","Chantel Forrest",27,"Account Manager","Miami, Florida","Florida","2",10,"No","D13",0,1
"460","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_CHELSIE_W","Chelsie Webster",24,"Science Educator","Lexington, Ohio","Ohio","7",10,"No","D13",0,0
"461","Bachelor",18,"Bachelor-18","JuanPablo","Juan Pablo Galavais","Miami, Florida","Florida","Latino",32,"18_VALERIE_E","Valerie Eredia",26,"Personal Trainer","Sutter, California","California","1",10,"No","No Date",0,0
"462","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_AMANDA_G","Amanda Goerlitz",24,"Ballet Teacher","Lake in the Hills, Illinois","Illinois","1",10,"No","No Date",0,0
"463","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_ASHLEY_S","Ashley Salter",24,"Hair Stylist","Vinings, Georgia","Georgia","4",10,"No","D11",0,0
"464","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_ALISSA_G","Alissa Giambrone",24,"Flight Attendant","Hamilton, New Jersey","NewJersey","2",10,"No","D11",0,0
"465","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_BRITT_N","Britt Nilsson",27,"Waitress","Wolcott Mills, Michigan","Michigan","7",10,"Yes","D11",0,0
"466","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_BRITTANY_F","Brittany Fetkin",26,"WWE Diva-in-Training","Temecula, California","California","1",10,"No","No Date",0,0
"467","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_BECCA_T","Becca Tilley",25,"Chiropractic Assistant","Shreveport, Louisiana","Louisiana","10",10,"No","D11",0,0
"468","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_BO_S","Bo Stanley",25,"Plus-Size Model","Carpinteria, California","California","1",10,"No","No Date",0,0
"469","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_KAITLYN_B","Kaitlyn Bristowe",29,"Dance Instructor","Leduc, Alberta","Alberta","9",10,"No","D11",0,0
"470","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_KARA_W","Kara Wilson",25,"High School Soccer Coach","Brownsville, Kentucky","Kentucky","1",10,"No","No Date",0,0
"471","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_AMBER_J","Amber James",29,"Bartender","Kankakee, Illinois","Illinois","3",10,"No","D11",0,1
"472","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_ASHLEY_I","Ashley Iaconetti",26,"Nanny/Freelance Journalist","Great Falls, Virginia","Virginia","6",10,"No","D6",0,0
"473","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_MACKENZIE_D","Mackenzie Deonigi",21,"Dental Assistant","Maple Valley, Washington","Washington","5",10,"No","D6",0,0
"474","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_MEGAN_B","Megan Bell",24,"Make-Up Artist","Nashville, Tennessee","Tennessee","6",10,"No","D1",0,0
"475","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_MICHELLE_D","Michelle Davis",25,"Wedding Cake Baker","Provo, Utah","Utah","1",10,"No","No Date",0,0
"476","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_NICOLE_M","Nicole Meacham",31,"Real Estate Agent","Scottsdale, Arizona","Arizona","1",10,"No","No Date",0,0
"477","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_CARLY_W","Carly Waddell",29,"Cruise Ship Singer","Arlington, Texas","Texas","7",10,"No","No Date",0,0
"478","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_JADE_R","Jade Roper",28,"Cosmetics Developer","Gering, Nebraska","Nebraska","8",10,"No","D6",0,0
"479","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_JILIAN_A","Jillian Anderson",25,"News Producer","Howland, Ohio","Ohio","4",10,"No","D11",0,0
"480","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_JORDAN_B","Jordan Branch",24,"Student","Windsor, Colorado","Colorado","2",10,"No","No Date",0,0
"481","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_JUELIA_K","Juelia Kinney",30,"Esthetician","Beaverton, Oregon","Oregon","4",10,"No","D11",0,0
"482","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_TRACY_D","Tracy Darakis",29,"Fourth Grade Teacher","Wellington, Florida","Florida","3",10,"No","D11",0,0
"483","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_TRINA_S","Trina Scherenberg",33,"Special Education Teacher","Algonquin, Illinois","Illinois","3",10,"No","D11",0,0
"484","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_KELSEY_P","Kelsey Poe",28,"Guidance Counselor","Hudsonville, Michigan","Michigan","6",10,"No","D11",0,0
"485","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_KIMBERLY_S","Kimberly Sherbach",28,"Yoga Instructor","Wantagh, New York","NewYork","2",10,"No","D6",0,0
"486","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_WHITNEY_B","Whitney Bischoff",29,"Fertility Nurse","Louisville, Kentucky","Kentucky","winner",10,"No","No Date",1,0
"487","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_REEGAN_C","Reegan Cornwell",28,"Cadaver Tissue Saleswoman","Manhattan Beach, California","California","1",10,"No","No Date",0,0
"488","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_SAMANTHA_S","Samantha Steffen",27,"Fashion Designer","Indianapolis, Indiana","Indiana","5",10,"No","No Date",0,0
"489","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_TANDRA_S","Tandra Steiner",30,"Executive Assistant","Sandy, Utah","Utah","2",10,"No","D6",0,0
"490","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_NIKKI_D","Nikki Delventhal",26,"Former NFL Cheerleader","Hasbrouck Heights, New Jersey","NewJersey","4",10,"No","No Date",0,0
"491","Bachelor",19,"Bachelor-19","Chris","Chris Soules","Arlington, Iowa","Iowa","White",33,"19_TARA_E","Tara Eddings",26,"Sport Fishing Enthusiast","Fort Lauderdale, Florida","Florida","2",10,"No","D6",0,0
"492","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_AMBER_J","Amber James",30,"Bartender","Kankakee, Illinois","Illinois","4",10,"No","D10",0,1
"493","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_BECCA_T","Becca Tilley",26,"Chiropractic Assistant","Shreveport, Louisiana","Louisiana","7",10,"No","D10",0,0
"494","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_CAILA_Q","Caila Quinn",24,"Software Sales Representative","Hudson, Ohio","Ohio","9",10,"No","D1",0,0
"495","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_EMILY_F","Emily Ferguson",23,"Waitress","Las Vegas, Nevada","Nevada","7",10,"No","D6",0,0
"496","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_HAYLEY_F","Haley Ferguson",23,"Waitress","Las Vegas, Nevada","Nevada","4",10,"No","D6",0,0
"497","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_IZZY_G","Isabel ""Izzy"" Goodkind",24,"Graphic Designer","Branford, Connecticut","Connecticut","1",10,"No","No Date",0,0
"498","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_JACKIE_D","Jacqueline ""Jackie"" Dion",23,"Gerontologist","Newport Beach, California","California","2",10,"No","D10",0,0
"499","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_AMANDA_S","Amanda Stanton",25,"Esthetician","Rancho Santa Margarita, California","California","8",10,"No","D6",0,0
"500","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",20,"20_LACE_M","Lace Morris",25,"Real Estate Agent","Denver, Colorado","Colorado","3",10,"No","D10",0,0
"501","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_LAURA_E","Laura Esselman",24,"Account Executive","Louisville, Kentucky","Kentucky","1",10,"No","No Date",0,0
"502","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_BREANNE_R","Breanne Rice",30,"Nutritional Therapist","Seattle, Washington","Washington","1",10,"No","No Date",0,0
"503","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_LAUREN_B","Lauren Bushnell",25,"Flight Attendant","West Linn, Oregon","Oregon","winner",10,"No","No Date",1,0
"504","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_LAUREN_H","Lauren Himle",25,"Kindergarten Teacher","Dexter, Michigan","Michigan","6",10,"No","D10",0,0
"505","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_LAUREN_R","Lauren Russell",26,"Math Teacher","Houston, Texas","Texas","1",10,"No","No Date",0,0
"506","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_LB_B","Lauren ""LB"" Barr",23,"Fashion Buyer","Stillwater, Oklahoma","Oklahoma","2",10,"No","D10",0,0
"507","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_LEAH_B","Leah Block",25,"Event Planner","Greenwood Village, Colorado","Colorado","6",10,"No","No Date",0,0
"508","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_JAMI_L","Jami Letain",23,"Bartender","St. Albert, Alberta","Alberta","3",10,"No","No Date",0,1
"509","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_JENNIFER_S","Jennifer Saviano",25,"Small Business Owner","Lauderdale Lakes, Florida","Florida","5",10,"No","D10",0,0
"510","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_JESSICA_M","Jessica Moser",23,"Accountant","Boca Raton, Florida","Florida","1",10,"No","No Date",0,0
"511","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_JOJO_F","Joelle ""JoJo"" Fletcher",24,"Real Estate Developer","Dallas, Texas","Texas","10",10,"No","D10",0,0
"512","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_JUBILEE_S","Jubilee Sharpe",24,"War Veteran","Fort Lauderdale, Florida","Florida","5",10,"No","D10",0,1
"513","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_TIARA_S","Tiara Soleim",27,"Chicken Enthusiast","Redmond, Washington","Washington","1",10,"No","No Date",0,0
"514","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_MANDI_K","Amanda ""Mandi"" Kremer",28,"Dentist","Portland, Oregon","Oregon","2",10,"No","D10",0,0
"515","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_OLIVIA_C","Olivia Caridi",23,"Former News Anchor","Bristol, Virginia","Virginia","6",10,"Yes","D6",0,0
"516","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_RACHEL_T","Rachel Tchen",23,"Unemployed","Little Rock, Arkansas","Arkansas","4",10,"No","No Date",0,0
"517","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_MAEGAN_M","Maegan Miller",30,"Cowgirl","Visalia, California","California","1",10,"No","No Date",0,0
"518","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_SHUSHANNA_M","Shushanna Mkrtychyan",27,"Mathematician","Salt Lake City, Utah","Utah","3",10,"No","D6",0,0
"519","Bachelor",20,"Bachelor-20","BenH","Ben Higgins","Warsaw, Indiana","Indiana","White",27,"20_SAMANTHA_P","Samantha Passmore",26,"Attorney","New Smyrna Beach, Florida","Florida","2",10,"No","D6",0,0
"520","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_ASTRID_L","Astrid",26,"Plastic Surgery Office Manager","Tampa, FL","Florida","4",10,"No","D6",0,0
"521","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_MICHELLE_R","Michelle",24,"Food Truck Owner","Los Angeles, CA","California","1",10,"No","No Date",0,1
"522","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_BRIANA_G","Briana",28,"Surgical Unit Nurse","Salt Lake City, UT","Utah","1",10,"No","No Date",0,0
"523","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_BRITTANY_F","Brittany",26,"Travel Nurse","Santa Monica, CA","California","3",10,"No","D12",0,0
"524","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_RAVEN_G","Raven",25,"Fashion Boutique Owner","Hoxie, AR","Arkansas","10",10,"No","D12",0,0
"525","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_SARAH_V","Sarah",26,"Grade School Teacher","Newport Beach, CA","California","4",10,"No","D12",0,0
"526","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_OLIVIA_B","Olivia",25,"Apparel Sales Representative","Anchorage, AK","Alaska","1",10,"No","No Date",0,0
"527","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_RACHEL_L","Rachel",31,"Attorney","Dallas, TX","Texas","9",10,"No","No Date",0,1
"528","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_ALEXIS_W","Alexis",23,"Aspiring Dolphin Trainer","Secaucus, NJ","NewJersey","5",10,"No","D12",0,0
